"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-06",,,"0.00",,,,"69","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-07",,,"0.00",,,,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-08",,,"0.00",,,,"72","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-09",,,"0.00",,,,"84","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-10",,,"0.00",,,,"86","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-11",,,"0.00",,,,"70","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-12",,,"0.00",,,,"69","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-13",,,"0.00",,,,"71","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-14",,,"0.00",,,,"70","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-15",,,"0.00",,,,"80","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-16",,,"0.00",,,,"76","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-17",,,"0.00",,,,"69","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-18",,,"0.00",,,,"76","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-19",,,"0.00",,,,"71","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-20",,,"0.00",,,,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-21",,,"0.00",,,,"69","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-22",,,"0.00",,,,"75","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-23",,,"0.00",,,,"84","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-24",,,"0.00",,,,"79","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-25",,,"0.00",,,,"70","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-26",,,"0.00",,,,"73","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-27",,,"0.00",,,,"70","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-28",,,"0.00",,,,"69","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-29",,,"0.02",,,,"70","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-30",,,"0.00",,,,"65","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-08-31",,,"0.00",,,,"70","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-01",,,"0.00",,,,"71","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-02",,,"0.00",,,,"68","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-03",,,"0.00",,,,"69","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-04",,,"0.00",,,,"76","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-05",,,"0.00",,,,"82","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-06",,,"0.00",,,,"78","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-07",,,"0.00",,,,"80","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-08",,,"0.00",,,,"80","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-09",,,"0.00",,,,"67","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-10",,,"0.00",,,,"70","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-11",,,"0.00",,,,"75","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-12",,,"0.00",,,,"76","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-13",,,"0.00",,,,"89","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-14",,,"0.00",,,,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-15",,,"0.00",,,,"69","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-16",,,"0.00",,,,"68","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-17",,,"0.00",,,,"68","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-18",,,"0.00",,,,"70","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-19",,,"0.00",,,,"68","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-20",,,"0.00",,,,"72","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-21",,,"0.00",,,,"72","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-22",,,"0.00",,,,"71","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-23",,,"0.00",,,,"73","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-24",,,"0.00",,,,"75","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-25",,,"0.00",,,,"87","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-26",,,"0.00",,,,"94","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-27",,,"0.00",,,,"85","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-28",,,"0.00",,,,"80","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-29",,,"0.00",,,,"71","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-09-30",,,"0.00",,,,"78","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-01",,,"0.12",,,,"68","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-02",,,"0.00",,,,"70","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-03",,,"0.00",,,,"74","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-04",,,"0.00",,,,"84","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-05",,,"0.00",,,,"85","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-06",,,"0.00",,,,"94","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-07",,,"0.00",,,,"94","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-08",,,"0.00",,,,"81","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-09",,,"0.00",,,,"91","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-10",,,"0.00",,,,"94","61",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-11",,,"0.00",,,,"84","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-12",,,"0.00",,,,"70","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-13",,,"0.00",,,,"70","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-14",,,"0.00",,,,"65","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-15",,,"0.00",,,,"69","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-16",,,"0.00",,,,"75","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-17",,,"0.00",,,,"80","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-18",,,"0.00",,,,"68","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-19",,,"0.00",,,,"75","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-20",,,"0.22",,,,"77","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-21",,,"0.00",,,,"70","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-22",,,"0.00",,,,"78","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-23",,,"0.00",,,,"82","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-24",,,"0.00",,,,"77","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-25",,,"0.00",,,,"68","61",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-26",,,"0.00",,,,"77","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-27",,,"0.00",,,,"71","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-28",,,"0.01",,,,"61","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-29",,,"0.81",,,,"64","57",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-30",,,"0.00",,,,"67","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-10-31",,,"0.00",,,,"68","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-01",,,"0.04",,,,"69","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-02",,,"0.00",,,,"72","60",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-03",,,"0.00",,,,"79","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-04",,,"0.00",,,,"75","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-05",,,"0.00",,,,"75","59",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-06",,,"0.00",,,,"77","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-07",,,"0.00",,,,"68","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-08",,,"0.00",,,,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-09",,,"0.00",,,,"67","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-10",,,"0.00",,,,"68","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-11",,,"0.00",,,,"70","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-12",,,"0.00",,,,"69","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-13",,,"0.00",,,,"71","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-14",,,"0.00",,,,"73","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-15",,,"0.00",,,,"71","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-16",,,"0.00",,,,"66","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-17",,,"0.00",,,,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-18",,,"0.00",,,,"66","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-19",,,"0.09",,,,"61","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-20",,,"0.00",,,,"64","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-21",,,"0.12",,,,"65","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-22",,,"0.15",,,,"61","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-23",,,"0.00",,,,"61","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-24",,,"0.00",,,,"56","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-25",,,"0.00",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-26",,,"0.00",,,,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-27",,,"0.00",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-28",,,"0.00",,,,"66","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-29",,,"0.00",,,,"66","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-11-30",,,"0.00",,,,"66","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-01",,,"0.00",,,,"67","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-02",,,"0.83",,,,"55","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-03",,,"0.00",,,,"60","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-04",,,"0.00",,,,"63","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-05",,,"0.14",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-06",,,"0.66",,,,"56","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-07",,,"0.29",,,,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-08",,,"0.40",,,,"60","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-09",,,"1.17",,,,"63","58",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-10",,,"0.27",,,,"60","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-11",,,"0.26",,,,"55","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-12",,,"0.00",,,,"59","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-13",,,"0.00",,,,"64","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-14",,,"0.00",,,,"63","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-15",,,"0.00",,,,"61","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-16",,,"0.00",,,,"56","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-17",,,"0.31",,,,"55","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-18",,,"0.00",,,,"55","40",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-19",,,"0.00",,,,"54","40",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-20",,,"0.00",,,,"57","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-21",,,"0.00",,,,"57","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-22",,,"0.00",,,,"58","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-23",,,"0.00",,,,"65","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-24",,,"0.00",,,,"55","41",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-25",,,"0.00",,,,"50","40",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-26",,,"0.00",,,,"50","38",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-27",,,"0.03",,,,"49","39",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-28",,,"1.16",,,,"54","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-29",,,"0.41",,,,"53","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-30",,,"0.06",,,,"55","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1992-12-31",,,"0.04",,,,"57","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-01",,,"0.79",,,,"56","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-02",,,"0.00",,,,"51","39",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-03",,,"0.00",,,,"53","38",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-04",,,"0.00",,,,"54","37",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-05",,,"0.09",,,,"46","40",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-06",,,"1.95",,,,"47","42",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-07",,,"0.49",,,,"56","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-08",,,"0.10",,,,"55","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-09",,,"0.05",,,,"54","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-10",,,"0.03",,,,"52","40",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-11",,,"0.00",,,,"51","37",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-12",,,"1.49",,,,"56","41",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-13",,,"1.19",,,,"60","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-14",,,"0.31",,,,"58","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-15",,,"0.90",,,,"56","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-16",,,"0.01",,,,"57","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-17",,,"0.83",,,,"54","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-18",,,"0.17",,,,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-19",,,"0.01",,,,"55","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-20",,,"1.10",,,,"59","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-21",,,"0.31",,,,"60","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-22",,,"0.00",,,,"61","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-23",,,"0.00",,,,"59","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-24",,,"0.00",,,,"63","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-25",,,"0.00",,,,"65","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-26",,,"0.00",,,,"68","43",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-27",,,"0.00",,,,"58","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-28",,,"0.00",,,,"60","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-29",,,"0.00",,,,"69","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-30",,,"0.00",,,,"66","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-01-31",,,"0.00",,,,"65","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-01",,,"0.00",,,,"64","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-02",,,"0.00",,,,"61","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-03",,,"0.00",,,,"63","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-04",,,"0.00",,,,"68","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-05",,,"0.22",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-06",,,"0.00",,,,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-07",,,"0.94",,,,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-08",,,"0.16",,,,"58","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-09",,,"0.14",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-10",,,"0.06",,,,"59","47",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-11",,,"0.01",,,,"61","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-12",,,"0.00",,,,"60","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-13",,,"0.00",,,,"62","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-14",,,"0.00",,,,"65","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-15",,,"0.00",,,,"58","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-16",,,"0.02",,,,"55","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-17",,,"0.47",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-18",,,"0.81",,,,"59","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-19",,,"0.76",,,,"59","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-20",,,"0.22",,,,"56","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-21",,,"0.05",,,,"58","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-22",,,"0.18",,,,"56","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-23",,,"0.31",,,,"57","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-24",,,"0.00",,,,"56","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-25",,,"0.08",,,,"53","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-26",,,"0.05",,,,"57","46",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-27",,,"0.00",,,,"62","44",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-02-28",,,"0.00",,,,"61","45",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-01",,,"0.00",,,,"60","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-02",,,"0.00",,,,"65","48",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-03",,,"0.08",,,,"65","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-04",,,"0.00",,,,"67","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-05",,,"0.00",,,,"75","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-06",,,"0.00",,,,"78","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-07",,,"0.00",,,,"74","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-08",,,"0.00",,,,"70","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-09",,,"0.00",,,,"63","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-10",,,"0.00",,,,"65","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-11",,,"0.00",,,,"66","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-12",,,"0.00",,,,"74","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-13",,,"0.01",,,,"71","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-14",,,"0.04",,,,"63","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-15",,,"0.03",,,,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-16",,,"0.65",,,,"68","55",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-17",,,"0.24",,,,"65","56",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-18",,,"0.12",,,,"66","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-19",,,"0.00",,,,"61","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-20",,,"0.00",,,,"69","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-21",,,"0.00",,,,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-22",,,"0.00",,,,"68","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-23",,,"0.49",,,,"60","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-24",,,"0.01",,,,"63","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-25",,,"0.10",,,,"64","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-26",,,"0.04",,,,"63","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-27",,,"0.70",,,,"58","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-28",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-29",,,"0.00",,,,"64","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-30",,,"0.00",,,,"66","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-03-31",,,"0.39",,,,"64","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-01",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-02",,,"0.00",,,,"68","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-03",,,"0.00",,,,"65","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-04",,,"0.07",,,,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-05",,,"0.00",,,,"62","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-06",,,"0.00",,,,"67","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-07",,,"0.00",,,,"74","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-08",,,"0.04",,,,"68","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-09",,,"0.00",,,,"65","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-10",,,"0.04",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-11",,,"0.00",,,,"65","49",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-12",,,"0.00",,,,"70","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-13",,,"0.00",,,,"64","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-14",,,"0.00",,,,"62","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-15",,,"0.01",,,,"64","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-16",,,"0.00",,,,"63","51",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-17",,,"0.30",,,,"62","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-18",,,"0.10",,,,"64","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-19",,,"0.00",,,,"76","50",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-20",,,"0.00",,,,"71","52",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-21",,,"0.00",,,,"67","54",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-22",,,"0.00",,,,"62","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-23",,,"0.15",,,,"63","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-24",,,"0.00",,,,"67","53",
"USW00023272","SAN FRANCISCO DOWNTOWN, CA US","1993-04-25",,,"0.00",,,,"69","52",
